Sensor0,30639,99664
Sensor1,92393,94699
Sensor0,55199,77308
Sensor2,88777,94563
Sensor1,80952,88137
Sensor1,89368,98634
Sensor0,96776,99949
Sensor1,88954,99242
Sensor2,97278,99683
Sensor1,50774,94563
Sensor2,60997,71726
Sensor1,98382,98617
Sensor1,42439,52769
Sensor2,94985,97072
Sensor2,78762,99166
Sensor1,61852,69110
Sensor2,50399,57975
Sensor2,99015,99266
Sensor0,24790,43673
Sensor2,70037,75720
Sensor1,60871,66090
Sensor2,46590,84231
Sensor0,87665,87711
Sensor1,7361,25216
Sensor2,89300,92706
Sensor0,9364,17929
Sensor2,36104,49019
Sensor1,13412,29414
Sensor1,16170,21056
Sensor0,6649,43868
Sensor0,22326,54616
Sensor0,26969,99621
Sensor1,24393,65648
Sensor2,59631,77091
Sensor0,74548,82135
Sensor2,66833,90877
Sensor2,65155,84248
Sensor2,960,17013
Sensor1,13171,79553
Sensor1,93245,97281
Sensor2,50323,80369
Sensor2,61075,78239
Sensor2,42659,67434
Sensor1,93469,95385
Sensor0,25383,58461
Sensor2,19304,95972
Sensor0,53666,62211
Sensor1,90192,97121
Sensor2,88131,99349
Sensor2,49718,75768
Sensor2,45487,74936
Sensor2,25062,26283
Sensor0,12496,35626
Sensor2,71726,87916
Sensor0,43485,49833
Sensor2,64029,76525
Sensor1,34562,65996
Sensor0,11641,45658
Sensor1,92726,93863
Sensor1,3708,75259
Sensor1,52493,89962
Sensor2,85905,92110
Sensor1,63638,65088
Sensor0,7829,82162
Sensor0,9095,49069
Sensor0,49154,92418
Sensor0,79969,91529
Sensor0,98433,99535
Sensor0,20094,37243
Sensor2,7339,22260
Sensor1,12086,30911
Sensor1,50186,80785
Sensor2,74133,80883
Sensor0,6773,47449
Sensor1,95354,96854
Sensor1,16259,42871
Sensor2,81712,99989
Sensor1,42733,82390
Sensor1,74315,81240
Sensor0,669,43600
Sensor1,56837,69290
Sensor0,85205,88520
Sensor1,2557,67296
Sensor1,21892,70689
Sensor1,2443,31935
Sensor0,73378,98953
Sensor2,74882,90751
Sensor0,42589,47409
Sensor2,66948,93086
Sensor0,77107,87552
Sensor2,15921,42839
Sensor0,5994,92428
Sensor2,32933,92466
Sensor2,33931,35845
Sensor2,59156,69004
Sensor0,12995,99482
Sensor2,48569,49622
Sensor2,26652,71523
Sensor1,51743,68035
Sensor0,6527,95456
Sensor0,3050,29746
Sensor0,4213,45124
Sensor1,56794,67742
Sensor2,79342,92487
Sensor0,63198,99316
Sensor1,26513,71870
Sensor2,11804,65451
Sensor2,98138,98881
Sensor2,36421,96667
Sensor2,34158,53475
Sensor2,77645,80117
Sensor2,68111,74510
Sensor1,55825,92667
Sensor2,79174,90242
Sensor0,46267,61022
Sensor0,80519,85681
Sensor0,17832,50580
Sensor2,63953,68412
Sensor1,96107,97975
Sensor2,44976,92156
Sensor2,20083,50965
Sensor2,66496,78296
Sensor0,5735,35984
Sensor2,30164,55051
Sensor2,82751,82751
Sensor1,53165,76281
Sensor2,61079,75521
Sensor1,68484,98595
Sensor0,21931,90269
Sensor0,15494,97287
Sensor1,41123,65062
Sensor0,24643,56141
Sensor0,51320,61640
Sensor0,93018,98748
Sensor0,94695,95320
Sensor1,56142,59322
Sensor0,71472,95922
Sensor0,64797,81221
Sensor2,40516,81318
Sensor0,89877,96612
Sensor0,62932,64947
Sensor2,18107,39106
Sensor1,13861,23774
Sensor0,35325,37509
Sensor0,81763,90945
Sensor1,80381,80516
Sensor0,32100,79197
Sensor2,73349,96972
Sensor0,34316,57378
Sensor0,22765,63831
Sensor1,37892,98692
Sensor1,99752,99929
Sensor1,67395,86563
Sensor0,73847,90875
Sensor1,41062,96620
Sensor0,95100,98608
Sensor2,30775,42207
Sensor1,43320,97786
Sensor1,51794,70097
Sensor2,16908,80853
Sensor1,22686,48472
Sensor0,39807,42038
Sensor1,53596,92511
Sensor2,52324,64018
Sensor1,19716,32941
Sensor0,54187,99892
Sensor2,5360,57448
Sensor1,63941,65757
Sensor0,17135,95873
Sensor2,53870,67636
Sensor0,97811,98811
Sensor2,26234,45300
Sensor0,8693,16893
Sensor1,27494,92787
Sensor0,66382,68414
Sensor2,98738,99037
Sensor1,14811,48105
Sensor1,34813,57977
Sensor1,74535,88329
Sensor1,48346,98761
Sensor1,65740,81491
Sensor1,7057,48020
Sensor2,13281,73792
Sensor1,57371,73642
Sensor2,69883,70686
Sensor0,25800,68067
Sensor0,47433,55151
Sensor0,15949,47227
Sensor2,85292,89055
Sensor2,92335,94897
Sensor2,13043,40161
Sensor0,72025,96986
Sensor1,77052,95280
Sensor1,31287,68261
Sensor0,34826,82067
Sensor2,33878,88468
Sensor2,47227,89467
Sensor1,39221,91937
Sensor2,12267,93267
Sensor1,55511,76672
Sensor2,28608,47238
Sensor1,71198,75932
Sensor0,41009,72587
Sensor1,71254,84837
Sensor0,43823,59565
Sensor1,31942,78434
Sensor1,96855,99852
Sensor2,3134,13773
Sensor1,41973,77007
Sensor0,73413,75699
Sensor1,41484,71463
Sensor1,28780,67971
Sensor2,38000,88320
Sensor2,6952,44068
Sensor2,79759,90661
Sensor0,79117,86832
Sensor1,59560,73266
Sensor1,1937,60978
Sensor0,76620,85649
Sensor0,1832,9762
Sensor1,7458,48096
Sensor2,6368,81527
Sensor0,48341,64035
Sensor0,13605,51215
Sensor0,38989,42128
Sensor1,50732,66622
Sensor0,72000,89562
Sensor1,42348,68109
Sensor1,26169,60865
Sensor0,29128,61667
Sensor2,38585,60237
Sensor0,36754,77699
Sensor2,34400,70150
Sensor1,66788,70480
Sensor2,39634,54051
Sensor2,70461,99410
Sensor1,64191,81765
Sensor1,76554,90092
Sensor1,930,83992
Sensor2,27308,50574
Sensor0,38644,96974
Sensor0,96522,98059
Sensor1,51735,88362
Sensor1,30296,48034
Sensor2,44049,52565
Sensor1,77589,98487
Sensor1,32428,51586
Sensor0,26576,65297
Sensor1,25139,49861
Sensor0,74782,80824
Sensor2,35236,83179
Sensor2,40353,91588
Sensor2,46350,69886
Sensor0,37242,82572
Sensor2,74641,78890
Sensor1,46410,94030
Sensor0,49955,65187
Sensor1,82781,98480
Sensor2,57806,91123
Sensor2,14674,92114
Sensor1,38566,48876
Sensor2,59134,73707
Sensor2,36906,96411
Sensor2,89260,98019
Sensor2,52986,71244
Sensor0,46277,93901
Sensor1,78693,93055
Sensor1,95367,98857
Sensor2,19540,44957
Sensor0,73950,93981
Sensor2,93630,97531
Sensor1,79690,99517
Sensor0,27934,73881
Sensor2,81135,87126
Sensor0,41320,94257
Sensor1,28861,79868
Sensor1,94114,98283
Sensor1,50052,94786
Sensor2,1433,96858
Sensor1,52949,72510
Sensor0,30960,84546
Sensor2,86229,87299
Sensor2,93799,94221
Sensor0,79876,81039
Sensor1,96984,98850
Sensor2,35776,70800
Sensor0,41238,59906
Sensor0,29490,34665
Sensor2,79781,89998
Sensor1,43428,70178
Sensor2,16758,76859
Sensor1,90769,93349
Sensor1,76257,91932
Sensor1,64472,90957
Sensor0,57265,80182
Sensor1,81467,94239
Sensor1,52302,72046
Sensor1,95038,95339
Sensor2,9433,52776
Sensor2,3669,6339
Sensor0,73495,75041
Sensor0,62718,94492
Sensor1,6892,57595
Sensor2,33007,53790
Sensor2,4513,21823
Sensor0,44856,60230
Sensor0,3069,8217
Sensor0,47889,92638
Sensor2,96008,98714
Sensor0,34295,73673
Sensor0,28364,57297
Sensor2,70210,80284
Sensor0,3193,94645
Sensor1,37945,80225
Sensor2,70806,87463
Sensor0,62795,94376
Sensor0,43860,95520
Sensor0,573,71343
Sensor2,12505,52926
Sensor0,58863,96431
Sensor0,77290,95628
Sensor0,99093,99638
Sensor0,49144,78610
Sensor1,85588,95379
Sensor1,75275,97331
Sensor0,15329,88259
Sensor0,73949,92739
Sensor1,44664,67603
Sensor1,97811,98781
Sensor1,13640,28176
Sensor2,28258,84200
Sensor0,80297,93398
Sensor2,64556,65274
Sensor1,43253,64423
Sensor2,43880,49084
Sensor1,84367,91999
Sensor2,29729,37196
Sensor1,55594,61815
Sensor2,97508,99098
Sensor0,73513,99821
Sensor0,40947,78088
Sensor2,80878,91847
Sensor2,42053,76142
Sensor0,76175,86185
Sensor0,2308,49984
Sensor1,97086,98449
Sensor0,67123,67774
Sensor0,29501,99290
Sensor1,1392,19413
Sensor1,53150,82358
Sensor0,38287,39667
Sensor1,74951,99061
Sensor1,81423,82359
Sensor2,23182,95314
Sensor0,98129,98784
Sensor2,65744,90545
Sensor0,37126,84662
Sensor2,74186,82073
Sensor2,74882,82961
Sensor0,848,97446
Sensor1,15055,51065
Sensor0,37283,48118
Sensor1,26555,92388
Sensor2,99950,99970
Sensor1,46550,47149
Sensor2,47042,50773
Sensor2,83458,87134
Sensor2,38264,48546
Sensor1,59216,75182
Sensor1,24763,28296
Sensor0,10399,65473
Sensor1,88777,98387
Sensor1,10012,13186
Sensor2,34779,71452
Sensor1,80237,89746
Sensor0,14995,61295
Sensor2,59999,86496
Sensor0,30643,85224
Sensor0,46632,55083
Sensor2,97218,98499
Sensor0,20763,55976
Sensor2,46894,85613
Sensor2,43058,61866
Sensor1,25315,49258
Sensor2,27998,73970
Sensor1,71006,77092
Sensor0,33023,56348
Sensor1,80709,92499
Sensor1,97756,98451
Sensor1,94080,96746
Sensor0,86989,95513
Sensor1,98388,98569
Sensor2,95841,95883
Sensor2,21018,49804
Sensor0,50250,90192
Sensor1,8488,76229
Sensor2,88924,90894
Sensor1,113,34764
Sensor0,19962,77374
Sensor1,57257,88093
Sensor2,11886,48017
Sensor1,45289,83448
Sensor0,72784,78526
Sensor0,42043,94072
Sensor2,79192,97882
Sensor0,8253,90101
Sensor2,96619,99175
Sensor1,42709,62696
Sensor1,68232,85131
Sensor0,45820,77486
Sensor0,62029,94790
Sensor1,76250,88948
Sensor1,56618,59830
Sensor0,46647,91514
Sensor0,63193,79833
Sensor0,61770,95468
Sensor0,61859,90024
Sensor0,55148,65294
Sensor0,69906,94450
Sensor2,44369,48384
Sensor2,52470,64957
Sensor2,33726,42669
Sensor0,13064,29688
Sensor1,90816,97336
Sensor0,93078,95152
Sensor1,31765,46879
Sensor1,59967,92901
Sensor1,57408,91411
Sensor0,49294,88857
Sensor2,28242,97360
Sensor0,70780,86922
Sensor1,76898,86306
Sensor2,16509,23629
Sensor0,41138,76258
Sensor2,35668,82389
Sensor2,10720,54894
Sensor1,96414,97628
Sensor0,59554,96247
Sensor2,69257,86474
Sensor2,17546,92510
Sensor2,60703,92436
Sensor1,83348,98207
Sensor2,77216,89062
Sensor0,33621,35346
Sensor0,23221,27449
Sensor0,44777,46522
Sensor1,870,37147
Sensor0,42061,92961
Sensor1,8766,73864
Sensor1,97893,98621
Sensor0,14057,28726
Sensor1,34495,87797
Sensor0,96,10837
Sensor2,67523,98683
Sensor0,40403,59663
Sensor1,26234,60683
Sensor1,88549,99446
Sensor2,95504,99077
Sensor2,57692,89506
Sensor2,1004,15917
Sensor1,14526,92066
Sensor1,93054,97371
Sensor2,38445,39116
Sensor0,91002,92684
Sensor0,38157,73929
Sensor0,28560,55690
Sensor1,17553,52230
Sensor1,82584,90800
Sensor0,84148,91433
Sensor0,52277,56993
Sensor0,81324,90358
Sensor2,91254,95241
Sensor2,96342,96377
Sensor0,10827,28100
Sensor0,37575,41296
Sensor0,66994,88054
Sensor0,13990,38168
Sensor2,24149,36191
Sensor2,12754,93760
Sensor1,65587,80538
Sensor2,12959,99937
Sensor2,33606,44843
Sensor1,36636,87089
Sensor0,31109,54790
Sensor2,3157,72364
Sensor2,36585,71519
Sensor0,11564,60814
Sensor0,38368,97264
Sensor2,30430,83407
Sensor2,89304,94137
Sensor2,91794,97911
Sensor1,49638,54718
Sensor2,65573,78380
Sensor2,94893,95172
Sensor0,86978,97840
Sensor1,22431,52506
Sensor1,46711,81602
Sensor0,44477,47707
Sensor1,76790,93937
Sensor2,6687,96539
Sensor0,37363,65957
Sensor1,68428,73990
Sensor2,45229,93948
Sensor1,26771,83891
Sensor1,7329,82015
Sensor2,54945,77520
Sensor0,26503,68227
Sensor2,5247,15406
Sensor1,92936,98639
Sensor2,52958,53614
Sensor1,34017,40097
Sensor1,85770,85792
Sensor2,89196,97566
Sensor1,95098,95576
Sensor2,11053,94424
Sensor1,67654,70705
Sensor1,19986,69204
Sensor2,94528,96232
Sensor0,83422,87318
Sensor2,5107,93304
Sensor0,47247,66030
Sensor1,87350,88883
Sensor1,28238,86926
Sensor2,75205,88596
Sensor1,70911,79333
Sensor2,47983,53243
Sensor2,74358,80970
Sensor1,54091,96849
Sensor1,33608,35614
Sensor1,90057,96915
Sensor2,6240,8528
Sensor1,22141,86177
Sensor0,47223,48162
Sensor2,82152,82565
Sensor2,50259,63211
Sensor1,69972,85612
Sensor0,52774,65182
Sensor2,4171,49711
Sensor2,27019,78283
Sensor0,27746,85444
Sensor1,44083,69591
Sensor2,51295,53831
Sensor1,71166,94643
Sensor2,42929,89437
Sensor1,75429,80610
Sensor0,29507,88648
Sensor2,56737,65070
Sensor2,13882,14528
Sensor0,79422,80083
Sensor0,40881,73047
Sensor2,32836,91031
Sensor2,31527,82915
Sensor2,16215,64392
Sensor1,24130,29136
Sensor1,21956,59774
Sensor2,35706,60144
Sensor1,68897,97198
Sensor2,8472,99020
Sensor1,14403,24278
Sensor2,87377,99311
Sensor2,62069,81052
Sensor1,46828,65530
Sensor2,72072,88178
Sensor2,37094,73846
Sensor1,7249,87452
Sensor2,44981,64636
Sensor2,59772,81578
Sensor0,58874,86755
Sensor0,44815,76382
Sensor2,64193,83395
Sensor0,19204,89659
Sensor1,61591,87240
Sensor0,33817,63706
Sensor2,30116,72690
Sensor1,95572,96439
Sensor0,65223,81950
Sensor1,67705,97134
Sensor1,20263,45255
Sensor2,8921,42519
Sensor1,93624,98222
Sensor1,1520,56125
Sensor2,12679,63040
Sensor2,35090,75579
Sensor2,9859,57969
Sensor0,18732,76634
Sensor1,23200,65785
Sensor2,37001,70940
Sensor1,81337,85166
Sensor0,13073,34873
Sensor0,23193,76962
Sensor2,41746,44773
Sensor2,16548,66497
Sensor0,30039,66248
Sensor1,79777,87205
Sensor0,76022,93721
Sensor2,77151,86012
Sensor1,84240,87655
Sensor1,5192,44909
Sensor1,61146,93008
Sensor0,75023,95683
Sensor1,97161,98125
Sensor1,72695,74246
Sensor0,95176,96041
Sensor1,61055,66654
Sensor1,82766,92824
Sensor2,75679,77304
Sensor0,57224,76754
Sensor0,42916,96879
Sensor0,47451,65945
Sensor0,86440,89637
Sensor1,49966,52817
Sensor1,19348,87189
Sensor0,42196,46667
Sensor1,25605,55421
Sensor0,40172,55117
Sensor1,45772,86111
Sensor2,62461,88753
Sensor1,16323,93223
Sensor0,20696,68486
Sensor0,15424,58972
Sensor2,24435,77080
Sensor1,88018,98948
Sensor0,64825,91454
Sensor0,98447,99075
Sensor1,56387,74216
Sensor2,95651,98334
Sensor1,22902,41344
Sensor2,48050,97108
Sensor1,77950,91248
Sensor0,83398,90288
Sensor2,17808,19967
Sensor2,54349,88388
Sensor2,8764,23841
Sensor2,92709,93114
Sensor0,53220,89950
Sensor1,90168,91693
Sensor0,19439,51223
Sensor1,82493,92889
Sensor0,48151,52047
Sensor2,1455,2783
Sensor1,46101,55371
Sensor2,49946,83994
Sensor2,27016,75825
Sensor0,72710,88209
Sensor1,5290,90767
Sensor1,62103,90393
Sensor0,1211,56624
Sensor2,96471,99127
Sensor0,86196,94894
Sensor2,93736,96197
Sensor1,91334,95029
Sensor1,36404,75636
Sensor0,57096,89436
Sensor1,26156,45989
Sensor2,36665,86597
Sensor0,48074,72511
Sensor0,84908,93108
Sensor0,40066,40626
Sensor0,67935,87693
Sensor1,42334,52062
Sensor1,82690,95946
Sensor0,91185,94477
Sensor2,53814,63204
Sensor2,90930,92813
Sensor2,8254,25078
Sensor1,30762,30773
Sensor2,89325,93946
Sensor2,57620,92836
Sensor0,89992,99720
Sensor2,12269,48719
Sensor1,17027,91848
Sensor1,88474,97180
Sensor1,25170,94128
Sensor1,39325,76676
Sensor2,14398,61333
Sensor0,72147,79855
Sensor2,39234,40475
Sensor1,28616,42737
Sensor1,36826,62039
Sensor2,87803,95370
Sensor2,39195,79611
Sensor2,39012,86600
Sensor2,62964,81694
Sensor0,73348,95945
Sensor1,30058,65128
Sensor1,56433,58409
Sensor0,48990,79258
Sensor0,42485,67650
Sensor2,54831,66567
Sensor0,56675,88878
Sensor2,49319,59296
Sensor2,73960,85361
Sensor2,72441,94665
Sensor2,46413,80998
Sensor2,72101,93159
Sensor2,95745,97964
Sensor0,31456,77044
Sensor2,71008,77755
Sensor1,44230,54097
Sensor0,61690,87017
Sensor2,59337,91017
Sensor2,99083,99485
Sensor2,91243,96139
Sensor1,46135,59514
Sensor0,18377,62297
Sensor1,20830,45757
Sensor2,17774,86270
Sensor0,45415,69743
Sensor1,21179,67544
Sensor0,10801,50236
Sensor1,59476,82628
Sensor0,39126,49104
Sensor1,39403,79196
Sensor1,71475,94186
Sensor0,40127,94202
Sensor0,61174,81575
Sensor0,24323,55317
Sensor1,94218,98259
Sensor1,18446,23994
Sensor1,99972,99980
Sensor1,24137,93939
Sensor1,65736,67631
Sensor0,13321,28798
Sensor1,50352,74821
Sensor2,64260,98040
Sensor0,67990,74582
Sensor2,53046,82945
Sensor1,63043,83421
Sensor0,68216,79258
Sensor2,29481,86244
Sensor0,68399,70783
Sensor1,60090,93002
Sensor0,48075,50437
Sensor1,30070,75781
Sensor1,80946,84045
Sensor0,52760,69952
Sensor2,49458,91928
Sensor0,28785,96742
Sensor0,22190,26679
Sensor1,60353,85006
Sensor0,59759,96311
Sensor2,47983,57139
Sensor1,4319,36822
Sensor1,66537,78512
Sensor2,48866,62568
Sensor2,7603,98010
Sensor0,35587,74385
Sensor2,30952,92512
Sensor0,55332,70919
Sensor0,53969,57000
Sensor1,58790,72854
Sensor1,91009,93502
Sensor0,40876,42546
Sensor1,16454,92249
Sensor2,30304,46411
Sensor1,23515,61131
Sensor1,62975,89867
Sensor2,33163,69685
Sensor1,68624,76843
Sensor2,65789,70804
Sensor0,92974,99378
Sensor2,40215,97655
Sensor2,38230,76157
Sensor0,43566,50989
Sensor2,47070,61968
Sensor0,86216,89080
Sensor0,71083,96739
Sensor1,29832,97646
Sensor1,45482,88925
Sensor0,62918,75587
Sensor2,84918,89269
Sensor2,18908,88285
Sensor1,91647,96197
Sensor2,38993,72337
Sensor0,5979,26245
Sensor2,91975,97595
Sensor2,19986,71166
Sensor1,66317,96155
Sensor2,47241,87705
Sensor2,32192,85882
Sensor2,55018,92561
Sensor1,11204,31691
Sensor0,12400,81293
Sensor2,55988,64501
Sensor2,67873,98646
Sensor1,40587,49967
Sensor0,20696,41561
Sensor1,78003,84479
Sensor1,62559,79417
Sensor2,27303,57333
Sensor0,80270,82867
Sensor1,20964,92920
Sensor1,30773,50302
Sensor1,44861,59672
Sensor1,71710,75339
Sensor1,64682,92958
Sensor1,55366,81361
Sensor0,39003,51981
Sensor2,1305,50572
Sensor1,99531,99999
Sensor1,36989,63896
Sensor0,57051,84245
Sensor0,23078,56996
Sensor2,10085,90763
Sensor2,85445,91126
Sensor2,73369,97867
Sensor2,18704,45974
Sensor1,65131,90543
Sensor2,56649,86194
Sensor0,60116,69752
Sensor0,46290,80792
Sensor1,80262,86199
Sensor2,77,25176
Sensor1,89497,93827
Sensor0,80300,90971
Sensor0,67578,95771
Sensor0,90591,94701
Sensor1,28311,73356
Sensor1,83088,92714
Sensor2,5279,70739
Sensor1,88160,98255
Sensor1,16614,87834
Sensor1,86450,95153
Sensor1,85387,86517
Sensor1,19533,48235
Sensor0,94684,96860
Sensor1,63558,78576
Sensor1,87989,98114
Sensor2,52918,81062
Sensor2,61679,98207
Sensor1,66429,85129
Sensor2,96803,99392
Sensor0,11058,20991
Sensor2,96827,97077
Sensor2,21813,92327
Sensor1,41991,58499
Sensor2,54525,88513
Sensor2,77538,90421
Sensor1,21442,85010
Sensor1,61366,71361
Sensor0,76169,91343
Sensor2,50799,99058
Sensor2,17140,57645
Sensor1,13190,98730
Sensor2,73533,87848
Sensor1,14779,23969
Sensor2,96504,98822
Sensor0,61568,83480
Sensor0,53219,68316
Sensor0,17315,31457
Sensor2,2944,12837
Sensor0,92819,93312
Sensor2,47869,51044
Sensor0,97783,98265
Sensor1,83157,84290
Sensor2,24145,51463
Sensor0,54437,94494
Sensor1,17183,76392
Sensor0,82467,97191
Sensor1,45533,51489
Sensor2,85994,97821
Sensor2,35046,85574
Sensor0,6371,54889
Sensor0,43493,89333
Sensor2,85755,92089
Sensor2,45388,62106
Sensor0,73797,95545
Sensor1,10258,51767
Sensor0,34660,77789
Sensor0,21820,38200
Sensor2,86431,89828
Sensor1,27046,51852
Sensor0,86667,98366
Sensor1,87891,99373
Sensor1,78009,89879
Sensor1,22298,86748
Sensor2,44298,74740
Sensor0,20758,70526
Sensor0,96228,97833
Sensor0,34070,35848
Sensor1,9673,24974
Sensor2,70496,92225
Sensor1,73870,79004
Sensor2,99433,99610
Sensor1,305,86196
Sensor1,92478,96500
Sensor0,38936,96239
Sensor0,77503,90000
Sensor0,47041,61867
Sensor2,57354,74149
Sensor1,49676,96090
Sensor2,22218,56059
Sensor1,25721,71470
Sensor1,55903,66362
Sensor0,68023,77985
Sensor1,14111,25039
Sensor0,22590,83063
Sensor1,75905,80884
Sensor1,29307,70915
Sensor0,843,72280
Sensor1,51979,72539
Sensor0,3940,29228
Sensor2,17723,84658
Sensor0,62972,96153
Sensor0,47510,71764
Sensor0,14523,83354
Sensor1,46053,86041
Sensor2,22032,88573
Sensor2,17857,24871
Sensor2,17059,58494
Sensor0,53295,92386
Sensor2,57666,76204
Sensor2,45746,54681
Sensor2,23884,25633
Sensor2,32091,98959
Sensor2,32381,51187
Sensor0,22980,52421
Sensor2,60053,75242
Sensor2,73268,76723
Sensor2,48211,53670
Sensor1,95008,96864
Sensor0,56757,78482
Sensor2,37655,96608
Sensor0,94067,99204
Sensor0,46546,68293
Sensor2,54328,72461
Sensor0,36868,49913
Sensor2,93589,94160
Sensor2,57460,90993
Sensor1,55112,99927
